id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29
N3465,-0.025836777,0.00943058,0.026795898,0.007838559,-0.00073335785,-0.010173295,0.015201157,0.019063048,0.047178097,-0.48059255,0.04548539,-0.0043315776,0.031113066,-0.04263736,0.01531967,-0.01450732,-0.8144926,0.0056824298,-0.027716199,-0.025949042,0.013217121,-0.0035626637,0.0042823185,0.017846178,-0.021158215,0.026511852,-0.01959524,0.016307991,0.005608162,0.028213764
N1409,-0.00060116313,0.005828736,0.0037818477,-0.024890825,0.00951122,0.007833938,0.009370239,-0.0032909233,0.009547083,-2.5419085,-0.006941933,0.022061665,0.0034526484,0.0028672991,0.011966517,0.014030086,0.64086884,-0.0015200968,-0.01950498,-0.013116415,0.0023730025,0.0025491212,-0.019993708,0.016811632,0.00417934,-0.0051748427,-0.016591553,0.008938782,0.005719347,0.019172326
N1463,0.009063998,0.0017070374,0.007772235,0.008339976,0.013680661,0.01666634,7.8216195e-05,-0.010875642,0.017457087,-1.1253892,0.015792899,-0.0025573447,0.0017048437,-0.020553019,0.012442118,-0.004607426,-0.94591576,0.0039834287,-0.013177497,0.0028203332,0.005062908,-0.005471274,0.0032058288,0.017229341,0.004589174,0.00062670535,-0.02160434,0.006132408,0.00035203993,0.017339792
N3418,-0.033968158,0.037538562,0.01593255,0.018622134,-0.0067215906,-0.027222896,0.021711234,0.044425927,0.08491565,0.48748904,0.08363746,0.0032147728,0.058180343,-0.068300255,0.0015984033,-0.0042466614,0.24822439,-0.019890038,-0.055583745,-0.04041301,-0.012600694,-0.0051562795,-0.026786845,0.050914343,-0.020805117,0.04372909,-0.015072842,0.0043446207,0.012066207,0.019030683
N2393,-0.00036289915,0.0067655505,0.015910946,-0.00074754097,0.0033800541,0.0027399184,0.0031131236,0.0070356466,0.031241154,-1.7164818,0.023689732,0.017622914,0.016458046,-0.012735016,0.0146307815,0.009605667,-0.61234903,-0.0050695757,-0.019715868,-0.01805301,-0.0031577945,-0.005346662,-0.020642824,0.033007525,0.004817918,0.0011158297,-0.025019065,0.0051845144,-0.0025190078,0.029590191
N2501,-0.004694514,-0.0008802563,0.011549888,0.0017692661,0.0015055146,0.0045311637,0.0012979172,0.004195163,0.023672266,-1.2746338,0.01792986,0.011744939,0.007346468,-0.0051812343,0.011140786,0.008179449,-0.71620846,-0.006747348,-0.022260632,-0.014165133,-0.009374278,-0.015289165,-0.01650614,0.032548126,0.01078518,-0.002574891,-0.013589785,-0.0074590063,-0.0028165542,0.02086835
N370,-0.041565847,0.08524715,0.025721539,0.054336403,0.004518742,0.0023383303,0.0039013233,0.055768736,0.11676291,0.29234684,0.09581262,-0.009680051,0.07058171,-0.11601172,0.016388213,-0.016834863,0.97145355,-0.045256853,-0.08375533,-0.04096176,0.0341806,0.006277561,-0.028425738,0.06161735,-0.042272177,0.040268566,-0.039812215,-0.0036469304,0.013607715,0.027900387
N4107,-0.036977984,0.07318523,0.038023822,0.057402063,0.0019438295,0.013386352,-0.0016907742,0.039345138,0.08927178,0.016308285,0.07330988,-0.015057649,0.057097297,-0.09659006,0.024830526,-0.024246778,1.8873202,-0.037375554,-0.06872643,-0.035734437,0.043737564,0.017485775,-0.009666712,0.04881369,-0.036564376,0.023658885,-0.038677484,0.0023780696,0.015263971,0.023386586
N4594,-0.016660828,0.012106383,0.010045497,-0.02040475,-0.0015556663,-0.005971821,0.022148853,0.01226823,0.023698697,-1.5213687,0.014136884,0.009927191,0.0054429863,-0.00902222,0.0056256573,0.0065704966,0.8209607,-0.010453286,-0.029094255,-0.014736242,-0.0037028044,-0.00734172,-0.03696421,0.02587136,0.0042910855,0.007414787,-0.007006406,-0.004964275,0.008789205,0.014419666
N4162,-0.0425995,0.0656065,0.046480607,0.058647286,0.0042483197,0.0018861508,0.0032256665,0.024197578,0.074249685,0.41261816,0.0753559,-0.028709374,0.06310967,-0.104673795,0.027721727,-0.01661551,0.87399864,4.021451e-05,-0.04014629,-0.038455553,0.045463283,0.02901798,0.02316311,0.026027104,-0.04470351,0.035208806,-0.04857386,0.039939076,0.02433071,0.031790048
N1209,-0.036208294,0.03237413,0.016519258,0.012020065,-0.002326767,-0.0186756,0.02100766,0.03156481,0.06264097,0.07206636,0.06132338,-0.005154416,0.041638184,-0.056113694,0.004167816,-0.00010084361,0.3788483,-0.015224814,-0.044711784,-0.03335073,-0.008660603,-0.010063525,-0.02531179,0.043662913,-0.012975074,0.033611156,-0.0101165315,-0.0014251133,0.012687472,0.020264735
N28,-0.030441428,0.0017562113,0.018169735,-0.012682923,-0.0066029737,-0.022344397,0.025001954,0.014109798,0.02351139,-0.60364175,0.035691887,0.0029690918,0.016190864,-0.014844935,0.008380745,0.0100185545,-0.10283311,0.004767637,-0.015640639,-0.024740877,-0.014724523,-0.009191742,-0.018698912,0.023155758,0.0122683775,0.020841949,-0.008828838,0.0037758586,-0.0003184285,0.028705116
N3880,-0.016670052,0.00027146982,0.015786918,-0.003429573,-0.00069271214,-0.0011991989,0.0062088114,0.009704292,0.023801679,-0.9401916,0.021187574,0.009229407,0.008605105,-0.013862809,0.01341816,0.0044512535,-0.6979605,-0.0059569734,-0.025241157,-0.016564216,-0.0021794103,-0.007014694,-0.010960131,0.023636183,0.005698316,0.00648856,-0.009677512,-0.0068637654,-0.002648877,0.020910837
N1837,0.024181342,-0.0014132243,-0.04651221,-0.07580498,-0.02731938,-0.02844329,0.05671988,0.10004315,0.04033091,3.2857099,-0.02852168,0.07287669,-0.05021946,0.044208355,-0.049023084,-0.0016575381,-0.7331345,-0.000791457,-0.019576725,0.030575495,-0.016097449,-0.03766706,-0.079129145,-0.036317643,0.009533669,0.015186673,0.04044399,-0.10307072,-0.020364363,-0.07050858
N1861,-0.02594973,0.0030041593,0.015517252,-0.010771919,-0.005118288,-0.020402627,0.022787407,0.012874994,0.025662111,-0.8547079,0.036829486,0.007263014,0.016279083,-0.013042405,0.0072323387,0.009926364,0.022516176,-0.0011176975,-0.015941747,-0.023964487,-0.018474426,-0.0106096715,-0.026135493,0.028155472,0.011263715,0.014601182,-0.010633278,0.0033737028,-0.003123723,0.030323211
N4412,-0.033340517,0.046703964,0.03990901,0.021129414,-0.010718993,-0.010009024,0.025701616,0.040284522,0.06627958,-0.5941057,0.06799173,-0.0074600764,0.033800706,-0.05923158,0.014137613,-0.021736994,1.74541,-0.0196739,-0.046743292,-0.034093294,0.033760797,0.0063528344,-0.037562955,0.03355637,-0.025945287,0.0233584,-0.0279577,0.0041260654,0.008392839,0.027837068
N2725,0.028609494,-0.0034533325,-0.04862059,-0.07309221,-0.024162922,-0.022987401,0.055898525,0.099536784,0.03643225,3.4593225,-0.03519471,0.073333904,-0.054203577,0.046162326,-0.049816262,-0.0011736825,-0.7452546,0.0015585469,-0.011421885,0.03468879,-0.01754285,-0.03473564,-0.07899472,-0.042840324,0.014484819,0.011426331,0.042518664,-0.10416483,-0.020722799,-0.0726586
N273,0.00047867373,-9.356998e-05,0.014510183,0.009777744,0.0051383562,0.013038454,0.00032124016,0.0007431451,0.023353202,-1.110577,0.022681955,0.0029559955,0.0052657956,-0.02159083,0.012466714,-0.0061464123,-1.000898,-0.0031379205,-0.020944428,-0.0064057885,0.0048978627,-0.006062916,-0.006272111,0.020369345,0.0016477033,0.0019524135,-0.019660916,0.0012095647,-0.0024240296,0.020710748
N543,-0.016146088,0.008672379,0.012769012,-0.02504832,-0.0013680048,-0.013527114,0.024441954,0.01156285,0.021994112,-1.6839627,0.020449672,0.015182514,0.009638154,-0.0072514694,0.009486873,0.010850435,0.52406436,-0.0020143841,-0.01994478,-0.01806033,-0.0046359766,-0.0032116454,-0.03192208,0.02330765,0.008851963,0.012195037,-0.014182621,0.004639916,0.0028546918,0.022899238
N4920,-0.028549999,0.0012226719,0.012840873,0.0008573318,-0.0042139627,-0.011847263,0.0105336225,0.012469675,0.021184629,-0.29002678,0.034498293,0.0024225041,0.0073376494,-0.014113158,0.00913845,0.011663371,-0.44356447,-0.010374358,-0.023674633,-0.02311019,-0.015164714,-0.01504573,-0.01890897,0.034301072,0.014402646,0.012498153,0.00015960354,-0.015929176,-0.008043118,0.026994081
N287,-0.016143575,0.007096917,0.010241896,-0.02288571,-0.003124008,-0.012367221,0.027386878,0.010957569,0.01892724,-1.5660123,0.022322942,0.011724025,0.0047045266,-0.006369687,0.004377644,0.006705628,0.72403777,-0.0056585963,-0.01895783,-0.015346085,-0.005534468,-0.006793823,-0.037265386,0.021539802,0.0065654228,0.011012646,-0.010862096,0.0016016413,0.0015475508,0.02066613
N169,-0.008458793,0.0076694307,0.007465329,-0.023423232,0.001644264,-0.003928004,0.019642085,0.0061749686,0.017005088,-2.1352115,0.012425099,0.018247083,0.004383181,-0.004186422,0.008155875,0.009282123,0.71550393,-0.0026816041,-0.01867218,-0.015115884,0.00065443665,-0.0018916177,-0.030246988,0.018404324,0.0045687184,0.0054307524,-0.017003555,0.0074929055,0.0018896051,0.022382881
N3833,-0.0074484795,0.005675861,0.0033078315,-0.023872076,0.007664932,0.008716889,0.012821241,-0.003101036,0.006105287,-2.0862024,-0.012504956,0.014073074,0.00069405604,0.0012838291,0.009587936,0.01258392,0.74117285,-0.00020498876,-0.020774962,-0.009974446,-0.0009938926,-0.0028688507,-0.016435534,0.015069183,0.005623549,-0.0030732243,-0.0096575925,0.003226661,0.012099085,0.012429819
N2720,-0.02568237,0.003037036,0.011928743,-0.0013264734,-0.003875509,-0.016371097,0.012350173,0.017746229,0.03143663,-0.57710177,0.035048645,0.008380104,0.016884472,-0.010990553,0.006290877,0.012482703,-0.1939507,-0.0062763714,-0.028168673,-0.027966307,-0.021927554,-0.018592447,-0.022891566,0.039538737,0.010316603,0.01357554,-0.00015599746,-0.010992525,4.456006e-05,0.025365572
N3210,0.004526591,0.0033659204,-0.023491364,-0.05843391,-0.020334061,-0.026947418,0.050882287,0.065649524,0.036107816,2.0698538,-0.00696542,0.041991208,-0.023935515,0.018681012,-0.029433008,0.0037246868,-0.5247459,0.0023267567,-0.023976201,0.014874982,-0.015811194,-0.02243416,-0.056209594,-0.016772779,0.0068657026,0.020568918,0.018376887,-0.06000514,-0.0041629802,-0.03759583
N3292,-0.05035521,0.09024249,0.04027338,0.05925246,0.0013226001,-0.011403471,0.013183365,0.07111953,0.13173926,0.116873495,0.11570878,-0.008623473,0.08609758,-0.12661128,0.020379364,-0.023159273,0.9518281,-0.04128856,-0.0859309,-0.054616127,0.036503334,0.003527888,-0.040976834,0.06985554,-0.052853454,0.049093686,-0.04311667,0.003818088,0.015514867,0.03945966
N2041,-0.009913139,0.009610163,0.007498704,-0.027507834,0.0015053321,-0.0074577276,0.018280968,0.0090968385,0.022899723,-1.9099352,0.010206766,0.021285959,0.0059503177,-0.0024021165,0.009310028,0.013107557,0.54638046,-0.014560901,-0.028903235,-0.013599699,-0.009687491,-0.005020444,-0.04004354,0.03235582,0.011582962,0.0013041771,-0.00944141,-0.0071555423,0.0018633697,0.013286388
N1452,-0.005939793,0.0065850955,0.013782021,-0.018149575,-0.0018147938,-0.006752817,0.027303118,0.0075535513,0.018749611,-1.8322412,0.028877173,0.013813134,0.0077601047,-0.018378697,0.008959677,0.0014683101,0.37542593,0.010276139,-0.007713627,-0.013338698,0.0114455,0.008363163,-0.021923516,0.000542328,-0.0028025433,0.017629322,-0.029678456,0.022687621,-0.002182588,0.028339704
N712,-0.027605245,0.0070152315,0.017921934,-0.0117425285,-0.0072249146,-0.024833886,0.0315848,0.015592728,0.025855592,-0.7236083,0.04261459,-0.00043208152,0.013562853,-0.015285175,0.004504113,0.0039653312,0.55495185,-0.00047165388,-0.01243804,-0.0228165,-0.011620568,-0.011278793,-0.03256218,0.026128521,0.007581488,0.02159079,-0.008639283,0.0035984835,0.0008582752,0.028030094
N3963,0.012816442,0.0068281977,0.009219835,0.0033588884,0.009852815,0.017144326,0.0029905504,-0.003413679,0.02099516,-1.2565755,0.018188555,0.005259754,-0.0032500676,-0.029731248,0.013113549,-0.0058357585,-1.0167552,-0.005962309,-0.009227891,0.009313157,0.013251964,0.005648164,-0.015274354,0.014393704,0.0033658035,0.0043394463,-0.026754066,0.006029729,-0.009244749,0.023270128
N1402,-0.0027574692,0.005660864,0.007376848,-0.025624014,-0.0005481811,-0.0022129454,0.02684648,-8.4131956e-05,0.006274957,-1.9648565,0.011991877,0.0122278,-0.006038107,-0.0026958878,0.00446518,0.0052708136,0.8946159,0.0022016899,-0.008257032,-0.0067386893,0.0059602633,0.0027913759,-0.032037906,0.0034395007,0.0052198153,0.003388283,-0.021550436,0.01178997,-0.0018946417,0.020601995
N1550,-0.024450649,0.008489933,0.01886055,-0.018218236,-0.01024874,-0.021865426,0.03542381,0.016912166,0.025717793,-0.7914681,0.037972495,0.00038297847,0.008500957,-0.014937731,0.002159663,0.00094200857,0.64931893,-0.0038544736,-0.018048948,-0.018828385,-0.005416112,-0.0064775464,-0.039418194,0.020090612,0.0050036144,0.018642351,-0.00946363,0.001137106,0.0019763056,0.021924661
N4973,-0.016219262,0.013312148,0.010834226,-0.019634977,0.00089697074,-0.011948125,0.018113898,0.016314737,0.031508014,-1.6391068,0.017887432,0.018450368,0.014339778,-0.00845924,0.009653475,0.009505367,0.7416959,-0.016617922,-0.033919506,-0.019219888,-0.013209363,-0.0085176295,-0.039917797,0.04137022,0.0068981405,0.007277714,-0.0047705015,-0.009380074,0.009115301,0.0126957875
N2255,-0.014870528,0.014705138,0.010624176,-0.02018848,0.0017176233,-0.011573359,0.01787525,0.016502455,0.032568686,-1.697099,0.017389659,0.019582212,0.015306854,-0.008719848,0.009722769,0.009603566,0.80627,-0.018339297,-0.035076033,-0.019235594,-0.013500841,-0.0075561106,-0.042023856,0.042965684,0.0058806185,0.0066455016,-0.0046026213,-0.009689076,0.010543349,0.011122471
N2579,-0.014257956,0.012683012,0.008413974,-0.023260137,0.0007843394,-0.009907585,0.019272223,0.013963405,0.02811361,-1.7185663,0.013745807,0.01885882,0.009648244,-0.0052279662,0.008055378,0.009673983,0.8245792,-0.01812475,-0.033425916,-0.016034493,-0.012537656,-0.008852403,-0.043093916,0.03878732,0.0075753974,0.004662185,-0.0041652145,-0.010838062,0.008858407,0.009443326
N3645,-0.014766579,0.0141293295,0.00985245,-0.021879613,0.00082782656,-0.010538543,0.018752739,0.015567314,0.030631287,-1.6824307,0.015246328,0.018695883,0.011964639,-0.0074703204,0.009037636,0.009137503,0.81641835,-0.018145626,-0.03477457,-0.017113032,-0.012091136,-0.008128822,-0.042673513,0.040146783,0.0067559294,0.0057333903,-0.004848351,-0.010475017,0.00987642,0.01026847
N1656,-0.018496875,0.014263436,0.009866852,-0.0197635,0.00042844377,-0.011585599,0.020656481,0.015073419,0.030271193,-1.3980476,0.018553019,0.0136603825,0.012983368,-0.011455506,0.007452036,0.009221517,0.7280392,-0.015794003,-0.0333504,-0.017609486,-0.013921116,-0.009194868,-0.039628707,0.038207624,0.006701112,0.008963792,-0.0036881166,-0.009106052,0.0112454705,0.010568067
N731,-0.013430096,0.0099560805,0.005508597,-0.02426558,0.0003039539,-0.0060033444,0.019314121,0.009954225,0.022197148,-1.6845256,0.008252464,0.016281322,0.0039028535,-0.0031550536,0.0060893013,0.0094599025,0.7660088,-0.015566407,-0.030969113,-0.012780218,-0.010444934,-0.009532302,-0.039079215,0.031891003,0.008426641,0.0029005052,-0.0044834157,-0.010054067,0.008055097,0.009501841
N1850,-0.005792914,0.0035601049,0.0049382905,-0.024982609,-0.0019077891,0.0021666298,0.0255463,-0.0015070494,-1.0396354e-05,-1.5766984,0.0008699689,0.00665896,-0.014148846,0.0025103195,0.0031839334,0.0045749582,0.9571694,-0.0019457308,-0.01343105,-0.0010299258,0.0036589243,-0.0017197374,-0.030940164,0.006025705,0.011150628,-0.0016544778,-0.011177893,-0.00079256645,0.002615301,0.010567675
N2215,-0.039273694,0.029939033,0.028532412,0.006737097,-0.0074393535,-0.026610402,0.032259215,0.037339993,0.060184978,-0.26209104,0.06693222,-0.006545393,0.038403727,-0.049830884,0.006122758,-0.004142465,0.5808792,-0.00997078,-0.035122577,-0.03732439,-0.00036218017,-0.010903403,-0.039276823,0.039723754,-0.013699718,0.034265533,-0.012543849,0.0020167262,0.007708965,0.031522278
N436,0.01454317,0.0012409012,0.006333694,0.009824586,0.010608506,0.023578696,-0.006784362,-0.0077006966,0.017727548,-1.4429417,0.011197161,0.006281359,-0.0025674128,-0.014377058,0.010873392,0.0006874595,-1.0190909,-0.008860601,-0.017964877,0.0036574998,0.00074642897,-0.0076557756,-0.013098056,0.025508698,0.010803412,-0.0094042085,-0.022002477,-0.004139834,-0.0051250625,0.017817333
N4605,0.015346499,0.0048331865,0.008278852,0.0076493295,0.007762065,0.017127799,-0.00094035827,-0.002635058,0.025660636,-1.5927452,0.024164759,0.00991131,0.0029375227,-0.020568756,0.009533221,0.0017717518,-0.8625971,-0.00945737,-0.0123698525,-0.0006008388,0.0029041208,-0.0026566377,-0.021841068,0.025215171,0.007434765,-0.0003772262,-0.026938371,0.0019913216,-0.010155644,0.02440602
N1102,0.0036757737,0.0066049076,-0.026586384,-0.05966878,-0.02276048,-0.02870736,0.05084969,0.071352504,0.04042781,2.20136,-0.0044758013,0.044970933,-0.023638397,0.018915277,-0.031146228,0.0032175109,-0.6043171,-0.0040108566,-0.03022088,0.011521365,-0.0141047705,-0.029027369,-0.060237765,-0.010239124,0.0030774511,0.020348057,0.02079777,-0.06911981,-0.008221874,-0.040788557
N797,-0.034144007,0.014981357,0.0077434126,-0.020731354,-0.0110991495,-0.01717692,0.033120405,0.033879444,0.016253628,0.9665186,0.009083515,0.011647273,-0.0092186155,-0.021052334,0.005833887,-0.0014168862,-0.968826,0.012725042,-0.019984538,-0.005448341,0.02013113,-0.01382973,0.003810395,-0.000508161,-0.018986851,0.032383833,-0.003957684,-0.021920934,-0.0014035497,0.0043984847
N560,-0.019463768,0.005338307,0.012245385,-0.013534058,-0.0027278773,-0.0036770403,0.019787967,0.0032869931,0.013033679,-0.6898502,0.012915719,-0.003764497,-0.0012014257,-0.011492009,0.0062942007,0.005932199,0.13365372,-0.003573692,-0.0205732,-0.008546343,-0.0044320617,-0.004654389,-0.017955452,0.018960623,0.01329835,0.0061000884,-0.006307087,-0.0055464506,0.006031533,0.014336951
N2908,-0.007130405,0.0024195923,0.012629842,-0.004115258,0.0026302352,0.010303113,0.002204462,0.0047535226,0.02038105,-1.1392001,0.008949745,0.0076635294,0.004698607,-0.013482876,0.010531038,0.005778594,-0.9136909,-0.011122109,-0.025251957,-0.007695528,-0.0010916181,-0.0046434295,-0.018571265,0.02648002,0.0056365207,-0.0015803203,-0.013373801,-0.0043745856,0.0022935625,0.021414926
N2593,-0.021794148,0.007494291,0.0009499034,-0.021469623,-0.00991316,-0.03643105,0.035462487,0.042706825,0.051985845,0.787914,0.047948766,0.011265766,0.025079,-0.016597874,-0.017289983,0.0049104393,0.20155971,-0.006341942,-0.036581673,-0.02120776,-0.035385963,-0.01900319,-0.042926826,0.022007408,0.003678197,0.031702172,0.009608023,-0.018551374,0.011480509,-0.0009861831
N4455,-0.05913952,0.02404203,0.046236258,0.007205014,-0.012611865,-0.036310032,0.042857528,0.026829358,0.0430853,0.04783266,0.061040718,-0.013322186,0.046470333,-0.07968138,0.024748415,-0.021410398,-0.9240976,0.05176364,-0.0052171326,-0.03749479,0.049090747,0.0057651065,0.04879658,-0.021201206,-0.057556946,0.061906837,-0.042879947,0.055681948,0.010310199,0.03555255
N2957,-0.05672837,0.020669388,0.052007128,0.00924668,-0.01270982,-0.038112283,0.047746662,0.029000357,0.04650139,-0.01431106,0.073356286,-0.014600295,0.054054584,-0.0858359,0.026840208,-0.030103605,-0.9865241,0.0602951,-0.0017744927,-0.038817007,0.053077478,0.011919243,0.05460822,-0.02815615,-0.061317068,0.07030483,-0.05015307,0.068534635,0.009431354,0.041746702
N197,0.026550135,0.008021016,0.0074003525,0.008097728,0.011988815,0.030269627,-0.003492455,-0.011490513,0.013026211,-1.8002882,0.016863089,0.009035327,-0.008497038,-0.027358536,0.009420175,0.0031852145,-1.2269936,-0.013158046,-0.006794714,0.012744632,0.009512171,0.0072146337,-0.030629076,0.020422658,0.012654351,-0.007851278,-0.034970123,0.008581113,-0.012681678,0.028298132
N4388,-0.031294715,0.0006811386,0.01188449,-0.012682351,-0.0074250596,-0.020160815,0.02442642,0.01166885,0.019225253,-0.41354284,0.03266113,0.001675073,0.007987657,-0.011887891,0.0056625414,0.011292875,-0.087157294,-0.0006328011,-0.019741334,-0.021628601,-0.016853247,-0.015416872,-0.020939656,0.025281321,0.013576642,0.017986488,-0.0026123086,-0.006552866,-0.0037064496,0.023032738
N681,-0.0049325284,0.0063397572,0.020509198,-0.0025482131,0.00020536222,-0.0033072047,0.007871909,0.012151118,0.03580054,-1.5446779,0.027840152,0.01561204,0.020508666,-0.015079608,0.015507957,0.0049910657,-0.605872,-0.0022791042,-0.022313599,-0.020994162,-0.0012728274,-0.0048959157,-0.019220177,0.03085051,0.0016118884,0.006247543,-0.025011078,0.007289624,-0.00039198436,0.030801
N3680,-0.042536892,0.08056936,0.03303936,0.053675096,0.0046552457,0.0031514224,0.0032864977,0.049452834,0.10628166,0.18695527,0.08871111,-0.013914519,0.06555417,-0.108460896,0.02087078,-0.017021284,1.0965673,-0.039882746,-0.07571646,-0.038772814,0.035183582,0.010800142,-0.022646442,0.058486573,-0.036068793,0.035993654,-0.039527,0.0005071482,0.015987115,0.03012266
N2469,0.01946901,0.0013331124,0.012293335,-0.0030742022,0.012691352,0.029054673,-0.004136796,-0.012520522,0.013765886,-1.6100492,-0.004520855,0.0054950137,-0.0065631773,-0.013414295,0.013595872,-0.005012423,-1.3847295,-0.008650685,-0.02059856,0.011124748,0.014521301,0.0022626016,-0.0113055175,0.017325688,0.0048363972,-0.0134696895,-0.023454245,0.0013853747,0.001270676,0.011756604
N1609,-0.022130249,0.028207976,0.016843235,-0.016815074,-0.0119996285,-0.03442861,0.034470245,0.04445544,0.07308927,1.1459541,0.06296605,0.0040821955,0.050188452,-0.03825578,-0.002294879,-0.011083998,1.2490509,-0.011532716,-0.051525608,-0.025904464,-0.014034446,0.010731051,-0.022089586,0.013749899,-0.010189503,0.040573034,-0.017721247,0.009386988,0.022451142,-0.0010907818
N2462,-0.0090596005,0.002930176,0.017905204,0.01988174,0.003375996,0.008905508,0.00074187666,0.0068960544,0.032030374,-0.7889663,0.030746143,-0.002922779,0.017562296,-0.030957278,0.010649286,-0.009582531,-0.78601223,-0.0021505416,-0.02461105,-0.018826842,-0.0005883593,-0.0099585755,-0.002586443,0.027693152,-0.004878722,0.007918279,-0.016007997,0.005467076,0.0056626573,0.025039028
N990,-0.06037014,0.022332644,0.049518432,0.01267822,-0.012409664,-0.03871821,0.043137964,0.030897066,0.049886853,0.082306765,0.08000511,-0.015336096,0.05480806,-0.082881354,0.021638481,-0.021969099,-0.7906039,0.047356598,-0.01010352,-0.04562126,0.04008447,0.008421512,0.039755717,-0.012783542,-0.052404087,0.06731126,-0.04220596,0.059009407,0.011286194,0.04533843
N3135,-0.025222713,0.0046365825,0.017112777,-0.010463486,-0.005722399,-0.020546952,0.022840925,0.015869517,0.028328652,-0.6786106,0.034818515,0.0048628356,0.017146707,-0.016403701,0.008530764,0.0074167643,0.050045453,-0.0019324063,-0.02045981,-0.023339175,-0.01501932,-0.00837023,-0.023960225,0.029300602,0.009751514,0.018796496,-0.008447467,0.00046289875,0.002583038,0.027580345
N2236,-0.0195177,0.02195027,0.008222582,-0.030164614,-0.01396563,-0.04071843,0.041274633,0.0504065,0.06989916,1.2552512,0.056186687,0.010388922,0.0369506,-0.027802859,-0.01065985,-0.0067139324,0.85292506,-0.006579857,-0.04860391,-0.019244123,-0.020057041,0.0020532925,-0.03532635,0.008671898,-0.004951965,0.041978236,-0.009620721,-0.001224457,0.019959152,-0.0070782034
N1575,-0.021982173,0.025862012,0.010838123,-0.023977537,-0.013808428,-0.03833487,0.03878943,0.050036535,0.07283702,1.1868502,0.059703995,0.009148762,0.04196058,-0.035087265,-0.0075567756,-0.008400237,0.9499358,-0.008403573,-0.050617732,-0.02245748,-0.016641479,0.0043132026,-0.03122634,0.010930356,-0.008292863,0.042490143,-0.013062273,0.0024274758,0.01998623,-0.0048759235
N4723,0.009803036,0.0035429471,0.012728933,-0.015990723,0.006892922,0.00956022,0.00861679,-0.002522407,0.021636488,-0.9293808,-0.0019521099,0.0044953153,-0.0003091963,-0.006452013,0.012944646,-0.0024292767,-0.875412,-0.008766059,-0.02881135,0.0053201644,0.0013734102,0.0013135355,-0.016477719,0.023909554,0.011946998,-0.0061468035,-0.013849965,-0.007956345,0.010751048,0.0025313005
N4208,-0.026989926,0.021235937,0.015795099,-0.0059834165,-0.003688531,-0.016182099,0.022933736,0.020099383,0.044610694,-0.27207413,0.042673364,-3.0383468e-05,0.024879564,-0.032429125,0.0057440693,0.0031309947,0.52664053,-0.013896566,-0.034710705,-0.021727435,-0.010657268,-0.002551305,-0.02651745,0.035115737,0.0020179711,0.02373902,-0.009052877,-0.0017359111,0.010881175,0.015299125
N3347,-0.021309722,0.025258638,0.019796055,0.001748194,-0.005612624,-0.006473968,0.017446415,0.01938286,0.04162292,-0.7488616,0.040794674,0.0009445995,0.012629242,-0.032877337,0.008862728,-0.00082047284,0.7338007,-0.020828132,-0.036373608,-0.017493613,0.0046498515,0.00082104746,-0.03308984,0.037179995,0.00421232,0.013997714,-0.012314421,-0.008540705,0.0032296851,0.016441941
N295,-0.029822372,0.01084638,0.016526604,-0.014849044,-0.007910003,-0.020553721,0.029632598,0.017081164,0.031149803,-0.58400536,0.035941754,0.00031445362,0.013914599,-0.018379867,0.004925476,0.005171595,0.46148223,-0.0076855426,-0.026382925,-0.020812409,-0.0125298705,-0.012417413,-0.034241475,0.028854312,0.007198693,0.018840725,-0.004912927,-0.004674455,0.004334567,0.017193966
N835,0.007542422,0.0042906073,0.024081215,-0.010394686,0.010829487,0.017424868,0.0049172835,-0.009512113,0.011614857,-1.1603601,-0.0022292435,-0.0007935148,0.0011268081,-0.022882804,0.02242287,-0.011415426,-1.5914453,0.0038037908,-0.018466532,0.008904633,0.02636956,0.0104759205,0.0032607135,0.0053154062,-0.004705405,-0.0030661668,-0.03037275,0.017806595,0.008914693,0.019365422
N1871,-0.027601099,0.042661075,0.027531575,-0.01004635,-0.014395014,-0.041190065,0.035464454,0.052407913,0.09628238,1.1389178,0.08848336,0.0032701734,0.06799778,-0.05481452,0.005321898,-0.016777024,1.425642,-0.017819824,-0.06212852,-0.0356821,-0.0032905824,0.017092321,-0.020489633,0.022528024,-0.019242793,0.05209888,-0.031407006,0.01933494,0.022733873,0.00685778
N410,-0.026772898,0.040700376,0.026236042,-0.0132222455,-0.013530371,-0.043231063,0.036051687,0.052131757,0.09514093,1.2355582,0.087466404,0.0042242315,0.067460984,-0.05355438,0.004715502,-0.015057601,1.3187401,-0.017007083,-0.061160058,-0.03449878,-0.007946901,0.018904917,-0.021206286,0.021989457,-0.016377605,0.05269684,-0.029926162,0.019639013,0.023371298,0.0054260353
N2811,-0.018058158,0.0035575782,0.013829963,-0.015715677,-0.004259456,-0.01847595,0.023251858,0.011907235,0.02431872,-1.0628793,0.03583276,0.009805571,0.011572476,-0.011307738,0.0080449,0.009615538,0.061889336,-0.0040809107,-0.014180152,-0.01882957,-0.012512185,-0.0055579185,-0.03275157,0.025027035,0.01262133,0.013769743,-0.014415865,0.0030188195,-0.007395504,0.031921085
