id,dim0,dim1,dim2,dim3
N189,0.8221344,1.0379827,0.8407444,0.43489578
N4424,0.057632804,1.2260951,0.874222,1.1725347
N1917,-0.7402094,-0.79505324,0.09920987,0.18568037
N1235,1.049684,-0.91503805,-0.664234,0.37783948
N1569,0.7261901,0.8829999,0.5189006,0.2697459
N4542,0.6406566,0.10113341,0.5600558,-0.47507712
N1834,0.29638672,-0.32431477,0.11608786,0.3313622
N1037,-1.277671,-0.35946974,1.189688,-0.8902793
N4838,0.027464233,1.1633655,-0.4806088,0.10693309
N4498,0.33866557,0.35409173,-0.082289815,0.35060975
N134,3.7079854,0.37706608,-0.11267328,-0.33645713
N2950,3.9662867,0.48502448,-0.012399655,-0.2923302
N1665,-0.5948381,0.62343556,0.33032843,-0.27002847
N3537,0.6850162,2.3674157,0.43808323,-2.668331
N4854,0.3088706,-0.29141915,0.36869645,-1.2361835
N3672,-0.8883865,-0.20575672,0.6385752,-0.10427341
N4931,0.031715892,1.2297721,0.2790127,0.56636035
N4460,-0.89441645,-0.6177177,-0.4383475,-0.38958117
N2250,1.476318,1.6758722,1.5437529,2.630104
N2721,-0.091037914,1.3096406,0.74010193,0.45243812
N9,-0.79255277,0.14219324,0.25996354,0.95205206
N1178,-0.3294991,-0.0004150644,-1.5264938,-0.4615104
N3151,0.373464,5.986802,-2.565047,0.005876243
N4412,0.36677256,4.991793,-2.4429507,0.13529232
N3572,-1.0972894,0.05023676,-2.3043084,-1.9687966
N534,0.52212226,5.7376547,-2.4651492,0.10315843
N312,0.3978677,5.5653543,-2.5174894,-0.08840835
N4295,0.3300377,6.1498337,-2.757261,-0.1129577
N4037,0.2900538,5.8844953,-2.6624923,0.023608442
N2467,0.4155579,0.40309837,1.5572544,-0.68364054
N1667,-2.609042,-0.9420869,0.7970234,0.36996934
N2928,1.5327944,-0.9778827,-0.17614406,-0.29585
N910,1.6645567,-0.9598769,-0.5590788,0.38118526
N1622,-0.33152714,0.10409512,0.7539424,0.46161944
N4764,1.1500825,-1.003074,-0.7814093,0.517446
N1098,-0.2099503,-0.46498853,0.78971416,-0.6064475
N2627,1.4801898,-2.0403767,0.12514612,0.39827383
N1186,0.1297853,-0.49130872,1.2652508,1.0471218
N2275,0.062411346,-0.38748714,1.2276977,1.1325066
N130,1.7150587,-0.3056583,-0.24255323,-1.8843611
N4963,2.6750119,-0.44419816,-0.27414426,-3.3202918
N1508,-0.852126,1.1129018,0.04556655,-0.4620949
N3620,2.4786923,-0.20138472,-0.23277435,-3.0939047
N4138,-0.41079986,0.5631313,0.39660427,1.1582966
N1023,0.25177965,0.29552642,1.2990985,-0.7046928
N843,-1.0344768,-0.29803196,-0.021237474,-0.5931666
N2242,0.2631176,0.23503032,1.6865484,0.4421777
N499,-1.242833,0.5845761,0.2562938,0.42063484
N658,0.46314108,-0.26729986,0.23097229,0.5649771
N1370,-0.6579064,-0.08692404,-0.3197597,-0.21397628
N4367,0.2774925,0.44661614,0.47330683,-0.8677974
N4944,-0.47543857,0.6899302,0.2048913,-0.35214093
N332,-0.61174214,0.75366414,0.22165486,-0.28362724
N1934,-0.45305043,-0.05558449,1.0254955,1.498754
N3698,-0.63870835,0.20451826,0.02693604,0.22398041
N1814,-0.059137907,0.6494192,-0.3851898,0.29866678
N2067,0.041745745,0.10001025,-0.39794764,-0.35650143
N2835,-0.105240725,0.295903,0.5126383,0.24546637
N150,-0.76301354,-0.9839906,-0.17806472,-0.7249167
N4788,-0.7752523,-0.44291857,2.619165,-0.30863774
N3295,-0.7449588,0.1466695,0.37994376,0.20190606
N2095,-1.2493589,-1.0100292,0.070047386,-0.124433905
N2270,-0.8048624,-2.9459605,0.44266093,0.307094
N2410,-0.09156982,0.6357049,0.59675163,-0.22582959
N1044,1.697776,1.5905482,2.875336,1.2639296
N2075,1.8773876,1.8564225,3.1574035,0.8163327
N1558,-1.5147439,0.52493936,-0.37650675,-0.59333605
N2561,-0.31666094,0.3167282,4.0280023,-2.5777867
N3750,-0.1930399,0.7588801,0.28433457,0.11784157
N1859,-0.29406345,1.0685936,0.141137,0.058202524
N2865,1.2356004,-0.18052539,0.16844466,-1.475044
N3025,-0.47727937,0.3063814,-0.019992366,-0.47667238
N3713,-1.4175725,1.9306368,-0.09920058,0.55287373
N1767,0.44932628,0.47603709,-0.10795945,-2.1247282
N385,1.319094,0.056895282,-0.87240493,1.0031469
N4389,0.5838423,0.37851563,1.2498943,1.72632
N4625,-1.5498924,0.16502753,0.063417874,0.8969058
N2648,-0.040422276,-0.24306017,0.07953625,-0.2949896
N3333,-0.44794038,-0.11050887,0.9540264,0.4897825
N97,-0.59553194,-0.13558242,0.477435,0.31004733
N4351,1.0983919,1.5640695,1.7561283,1.9478143
N4144,-1.0700268,0.5106657,-0.12502782,-0.83568335
N908,-1.6667005,-1.223694,-1.212004,1.229586
N1951,0.1900528,0.5849156,-0.00097072124,0.3539772
N2819,-0.09934051,0.25725642,0.37522203,0.7318139
N3221,-0.288884,0.15559995,4.7443633,-2.952487
N3413,-0.58072925,0.6129504,0.27425727,-0.09118891
N3015,-0.55243176,0.10580959,0.6501082,0.6509498
N214,-1.3961046,0.778724,0.08563348,0.6812185
N1537,-1.3057226,-0.14964443,1.3315951,0.10431489
N4245,-1.4736605,0.011187719,1.3949745,0.4068008
N4551,-0.0053911023,0.657576,-0.109965175,-0.08238023
N4643,1.2102451,0.36048597,-0.020900324,-1.4583879
N325,-0.40256205,0.18547055,0.29822913,-0.028106902
N4445,0.4755252,1.7967368,0.4789166,-2.1909363
N4130,0.8943341,1.0764055,1.4202176,2.0270474
N38,-0.49800652,0.40225554,0.8416991,-0.4778377
N2777,-1.2838916,-0.05449739,1.2582695,-1.0419352
N3301,-0.032036662,-0.4366118,0.51048917,0.5003891
N1681,0.06744213,1.3259822,-0.54658324,0.75825274
N816,-6.3730464,-1.3504695,1.3118939,0.039704334
N3520,-0.71429765,-0.28764117,1.5244088,-0.08590883
N4104,-0.6887873,-0.34542397,1.509732,-0.15870804
N4589,-1.7677437,-0.6025545,1.5681031,0.104064465
N4422,0.012076475,0.09295132,-0.04396987,-1.2758542
N3088,0.20975623,1.2309914,0.21681851,0.71762633
N1147,-0.72746736,-0.003516931,0.28664392,0.079903886
N2413,-0.21604297,-0.05449047,3.8319976,-2.265703
N4634,-1.01936,-0.5537948,2.4437072,0.36020324
N1403,-0.2000762,0.6367762,0.8638639,0.5414646
N1750,0.095922254,0.50835997,-0.07915284,0.3652009
N1358,1.3978066,0.34012944,-0.15418825,-1.5123149
N719,-1.8520424,0.77539265,-0.6967813,-0.26405308
N3756,-0.7954507,-0.10051259,0.33916903,0.98897743
N1138,-0.5626432,1.1377872,0.40542364,-1.2235047
N3555,1.5381225,2.7024248,-2.3949394,0.26574764
N2128,0.06862549,0.6126841,-0.208482,0.36301216
N2695,-1.0816619,1.3904325,-0.4552337,-0.47455814
N4862,0.5829126,2.2376096,0.4679436,-2.5809274
N1212,-0.59985197,1.2099062,0.3047027,-0.8976829
N4709,-0.39982635,0.32196888,0.39522985,0.39632258
N2945,0.09029866,0.053695403,0.16258505,0.91763306
N2147,-0.99066275,0.08762175,0.06214594,0.66354954
N3790,0.06538353,0.5453736,1.1899805,0.7757691
N2080,-2.4471588,0.20552576,0.92904305,-0.20308593
N2262,-0.88009125,0.45482087,0.07677121,-0.33468026
N1031,-0.8035268,-0.5144873,0.5755371,0.21237169
N826,-0.7577524,-0.6837706,1.0900598,-0.15090881
N4957,0.204961,0.83807915,-0.11826758,0.65056056
N3677,0.19930586,0.1722526,0.43283027,-1.0100697
N3788,-0.6945007,-0.16393816,0.18606538,0.055589404
N2607,2.0857756,0.14858764,-0.36504254,-1.8675725
N3248,-0.45349592,0.43472674,0.26178232,-0.532762
N4175,-0.32562226,0.5749617,0.5281418,0.6064115
N3791,-0.93604845,-0.075111255,-0.213669,-0.1726552
N3831,-1.2474078,0.2315031,1.2271816,-0.7216542
N121,0.73005897,0.20069498,0.6707269,-0.33812147
N3590,1.6845819,-0.5925203,-0.106138945,-1.4265018
N3559,1.9386494,-0.03164418,-0.29626644,-1.8082118
N1430,-0.15074272,0.5426003,0.16773403,-1.3120795
N271,-0.35205823,-1.5357828,-1.3333806,5.7769184
N1301,-0.18747456,-1.4947333,-1.2618212,5.275596
N4177,-0.3360279,-1.5339569,-1.2270267,5.2002783
N2813,-0.16549762,-1.3890793,-1.6728323,7.1657333
N343,-0.14746758,-1.329135,-1.6222036,7.169278
N3227,-0.4203546,0.9267388,0.45539021,1.1193515
N4377,0.48588204,-0.15976045,-0.60770655,-3.4672904
N3194,0.41646567,2.810815,-1.4070935,-0.06404354
N1013,1.5510247,-1.2980956,-1.1254232,2.3751247
N1142,-0.27747062,-0.4581516,-0.19393256,2.4708884
N919,0.8175377,1.6984243,-0.87996155,0.6276073
N4004,-1.0578651,0.022027507,1.2374786,-1.5360737
N140,-1.096246,0.008841122,1.2364724,-1.6063571
N3615,2.0531063,3.176458,-2.56971,-0.10296622
N4987,2.094789,3.066601,-2.6278396,-0.058685705
N4116,-0.09027278,-0.28491938,0.48217666,-0.047757193
N2649,3.1375139,0.776332,-1.4475857,-0.7865272
N2100,0.13545376,0.26842022,0.53792185,0.37107185
N3939,-0.9413719,0.4577867,0.31691602,0.70127493
N1159,-0.21342173,0.008827681,0.2938866,0.15759017
N2264,0.7057621,-0.068978846,-0.96599483,-4.7068644
N3319,-1.1259549,1.6568718,-0.8140429,-1.8542541
N2045,0.14071473,-0.73568225,-0.012372717,0.9015463
N4977,-0.7122852,0.0305465,-0.1981248,-0.53990704
N1960,-0.8180201,0.029073864,-0.14840837,-0.7106265
N1757,0.96394324,-2.6418972,1.678625,0.98843396
N1446,-0.9220337,-0.38867274,2.3640184,0.0883272
N428,-1.0088047,-0.2501168,0.031354755,0.3484473
N4264,-4.03384,-2.1536245,3.2575061,2.520904
N4206,2.0207243,0.39587432,-0.34466568,-1.4986144
N314,1.0103383,-1.2142528,-0.22695836,0.1973933
N3882,0.028741263,0.4279639,1.4704347,1.998209
N233,-1.2687663,0.7313678,3.024412,-1.1967256
N46,1.0121553,-0.19498059,0.28309292,-1.2415138
N709,-0.19108579,0.6725754,-0.032377817,0.03701816
N4171,0.07084703,-1.1038129,1.1297061,0.3941739
N1259,0.5634074,0.3193716,0.06814722,-1.8263236
N3053,-0.12902799,0.44306388,0.5084787,0.38295648
N4835,-0.24506983,1.1637193,0.29202363,0.19634561
N909,3.1471262,0.20185357,-0.11274864,-0.34107286
N3067,-1.0396683,0.39571792,-0.17772394,-0.6794995
N743,-0.116656184,0.46696404,0.2409133,-0.74539524
N2012,-0.42021853,-0.17728323,0.6597997,-0.13257469
N2308,1.112775,-0.07718217,-0.17030022,-1.6506231
N606,1.1738731,-0.7084265,-1.6974974,-0.84882206
N1583,-0.35612494,0.7480757,0.46739942,-0.20960616
N3603,0.34861532,-0.48637584,-0.3067059,0.53845537
N3592,-0.43955082,-1.1649445,0.80958754,0.37146735
N2689,-0.075990334,1.2284518,0.73287004,0.5312609
N1366,0.47971636,0.20255232,1.5504493,-0.9286779
N1549,0.50042826,0.69425976,-0.57554674,0.34320968
N384,0.34240875,-0.28408253,0.3036171,-1.01423
N424,0.47314763,-0.3189068,0.12872076,-0.8483473
N4059,-1.0965203,-0.47783563,2.659198,0.1641389
N1906,3.33082,-1.3050344,3.0593166,-1.4464977
N1026,3.5486646,-1.2389697,3.0873995,-1.4687507
N2885,-0.60551685,0.078997,0.029373355,0.55727404
N1083,3.71171,-1.2655128,3.3196225,-1.4981174
N3782,1.2839395,2.224935,-2.1203024,-0.014766797
N2302,-0.096022174,-0.50384086,-1.9371449,0.3083194
N1306,-0.18941107,-0.5392097,-1.9206188,0.37515542
N1137,-1.3039403,-0.5177821,1.2652481,0.46011293
N4370,-1.1144406,-0.37679926,2.5764678,0.06143293
N1181,1.1049613,-0.27991778,0.25751862,-1.3198032
N851,0.96724296,-1.2450384,-0.92580104,1.7695541
N3165,2.457892,1.0976882,3.5634198,2.4177544
N2495,0.39813426,5.436419,-2.4110105,-0.08518727
N4512,-0.1307988,0.76972914,-0.302537,-0.014907051
N3217,-0.4319784,0.19945288,0.76824605,0.026184093
N2725,3.248751,0.97138,4.009787,0.82426214
N3999,-0.045020223,-0.8060108,0.9611495,-0.6879106
N1337,3.1715164,1.6999665,-1.4105136,-0.9263962
N2872,-0.14908767,0.21698612,-0.5722392,0.6045186
N4975,0.13131359,-0.63716966,-1.85748,0.2904054
N1277,-0.8946382,-0.64523166,1.3175278,0.016814534
N3528,0.12441673,0.909331,1.3049592,-1.2292217
N3910,-0.08621556,0.6530526,-0.0835597,-0.039908107
N2368,-0.16341767,1.4169436,0.17212036,0.42649478
N1714,-0.8287581,-0.79433644,1.6200657,-1.1766684
N4568,-0.38183585,0.5670421,0.27651858,-1.0436964
N4379,-2.0108294,0.027623406,0.7407102,0.31025672
N2234,-0.08499675,0.30262563,0.5353113,0.8754382
N4099,2.9662564,-1.2245703,2.583875,-0.92671674
N1587,1.7659359,0.49880636,0.21280208,-2.522558
N759,1.7521344,0.74553967,0.21400532,-2.4973476
N791,-0.31930938,-0.18339497,0.082445614,-0.2490415
N1099,0.7510151,0.065928414,-0.4726197,0.23042075
N2384,0.46140057,1.2745193,1.1237231,1.323412
N1372,0.062852256,-0.21995956,-0.060378578,0.81740594
N889,0.39734143,0.58000135,-1.1800939,-0.018695494
N3289,-2.1755898,0.4354518,2.8192296,-0.18019313
N925,0.22421551,-0.74241036,0.20775488,0.16400072
N1907,0.26472795,-0.1265007,-0.14052457,-0.5442537
N1789,0.67831737,0.24613479,-1.1653537,-4.251857
N3538,-0.81927586,1.4316034,0.15859449,-0.9623501
N2526,0.31159526,0.88966733,-0.11152826,-0.0059179626
N4387,-0.9688382,-0.49566546,1.1001935,-0.19362059
N1785,0.06354483,0.78183734,1.1989626,-1.5519733
N1638,-1.262134,0.617693,2.3744972,-0.47388828
N4462,-0.10715638,-0.8882147,0.37952226,0.74226165
N1938,1.5457168,1.3679595,1.5551499,2.9183693
N23,0.14170966,1.0655863,-0.28382134,0.7792127
N3143,-0.14174655,0.51227814,0.010089323,0.2573836
N2977,-0.81785214,0.9017615,-0.3918049,-0.49411973
N3356,-1.0299226,2.065134,0.33459243,-1.4352494
N3636,-0.26845378,-0.5775351,1.1853986,1.4928769
N4871,2.7309768,-1.2952632,1.2369943,-2.0540493
N4091,-1.3221129,0.72493243,-0.9151576,-1.1357826
N1182,-1.2278794,0.7925998,-0.8384486,-1.12762
N2868,-0.5666366,-0.12613532,-0.18591349,-0.2745613
N3861,2.556634,-1.5349027,1.3398337,-2.5092227
N4763,0.8412958,0.46869108,0.528012,-0.92056036
N2131,1.4106777,1.882784,2.8073053,0.635931
N1937,-0.7788876,-0.101324685,0.19283777,-0.4343106
N4174,0.19457164,0.344071,-0.1705376,0.29660904
N2619,-0.19705337,0.3415703,-0.31997195,0.72500354
N1162,-0.043277755,1.0146915,0.55813307,-0.41842267
N3785,-1.4656322,0.20378047,1.3055484,-0.3949215
N3586,-0.40409887,1.2070106,0.46461612,0.079328865
N4203,-0.49525365,0.48686126,0.42154074,-0.41657546
N470,-0.4750619,1.0300721,0.41709208,-0.17688276
N3690,-0.5282089,0.8366768,0.46253705,-0.42484745
N3919,-0.69911575,-0.5183923,0.3751277,-0.130072
N4942,1.1789905,-0.23358196,0.2601467,-1.0508993
N569,1.1870937,-0.26394555,0.20226076,-0.95264125
N3178,4.419967,0.67193377,2.1032329,2.4560099
N2085,4.339349,0.3132838,1.6397992,2.3597028
N4724,-1.1879078,-0.36509597,-0.06296788,0.47785282
N4516,-0.38952303,-0.17288819,0.4265367,-0.18154375
N1897,-0.8651811,-0.50792783,0.581416,-0.4053187
N4628,-0.515316,0.38439876,0.4107168,-0.7480173
N4879,-0.05273225,0.03662448,0.99411196,0.9341405
N4822,-0.35837194,-0.34806752,0.46788514,-0.1530101
N3232,-1.7705628,0.37297797,1.4926147,-0.16703285
N4073,-0.23606175,0.54310536,0.6575537,-0.20672758
N4806,0.46526068,-0.58477086,-0.6219695,-0.42390013
N1205,0.37037188,-0.31376562,-0.50387824,-0.13425161
N4590,-0.50427973,2.036808,4.7142024,2.940026
N3175,-0.082184926,1.7991049,4.1036744,2.3017147
N3023,1.3478914,-0.52039385,-3.375848,-1.4636902
N1524,3.7617202,0.38834178,0.0013380721,-0.5939996
N561,2.7874374,-0.09831766,0.47583896,0.20143986
N4967,1.0136834,-0.07416023,0.48102504,-0.9512298
N1606,2.8135338,0.33946976,1.1994748,2.5877578
N2910,-0.17054465,-0.0076943636,0.19163206,0.47019088
N2187,-1.8954031,0.9737923,-0.9672943,-0.53747594
N3176,-0.10693677,0.48371992,0.32866955,1.0874661
N2900,-0.021848153,1.698319,4.862621,1.8754495
N436,1.1590984,-0.049483687,0.18548071,-1.6157948
N98,-0.7507806,-0.04505469,-0.15819207,-0.014856353
N567,2.4823322,0.177134,-0.22310936,-2.1581237
N696,-0.015473012,0.34093025,7.5473146,1.2716485
N1548,-0.03214567,0.38633478,7.4591513,1.3979142
N4729,-0.6892406,1.8119047,4.8105493,3.080453
N210,-0.13766882,0.090073735,4.4392815,1.3274192
N4580,-0.11303045,1.6295258,4.081465,1.3721147
N1817,-0.65710837,1.56995,5.11394,3.2097974
N3360,-0.7235926,1.4494758,5.0940795,3.280883
N1820,-0.047181748,0.26133636,7.3911047,1.4872735
N3605,-0.11927708,0.25836062,7.252727,1.5385739
N3748,-0.04997836,0.20669478,7.522664,1.4348751
N704,-0.027699113,0.28666463,6.5415225,1.7067394
N3914,-0.13244641,0.26439747,7.553058,1.4025942
N4438,-0.69122547,-0.14957938,0.46811008,-0.14551982
N2396,-0.120107844,0.4016644,7.5131173,1.2824458
N3271,-0.14274532,0.08313739,0.21189752,-0.70307803
N234,-0.2801081,1.5811952,-1.4482906,0.9810729
N2191,0.63426715,-0.45848984,0.5484055,-1.0264753
N689,1.814087,1.3942555,3.0225308,1.1973141
N3103,-0.051515266,1.4330107,2.9930928,0.836582
N4352,-2.6989095,0.78273106,0.8466391,-0.58148575
N4316,0.18273368,-0.59530526,-0.019616663,0.34329343
N1896,-0.14978349,0.8612407,5.844744,1.8292403
N1227,0.79565865,-1.0729847,0.10903501,-0.79516244
N2705,-1.01817,-0.29988128,0.45859283,-0.71745443
N3739,-0.78208184,-0.2414974,0.41759408,-0.80741215
N4451,-0.5621387,-0.3505241,-0.08275577,0.30343813
N4693,-1.1689513,-0.012155898,2.1664505,0.15702267
N217,-1.1944007,1.311115,-0.23837689,-0.08916607
N177,-0.98982453,1.4341679,0.19355708,0.9799098
N2517,-2.0686939,0.7131703,-0.970217,-0.59937364
N619,1.0739735,-1.4149275,-0.22474426,0.55606395
N1493,1.8505592,-1.0021871,-0.6628635,0.40749955
N3292,1.1411644,-1.5114436,-0.69672006,0.071729645
N551,-1.2725046,-0.17842093,2.849608,-0.16000004
N2241,-1.8056142,0.18298584,-0.89747804,-0.70150995
N834,-1.9539098,0.31299457,-0.959094,-1.0006844
N1275,-2.3695865,0.5405547,-0.776732,-0.8146571
N277,-1.8697798,0.15457244,-1.0488846,-0.700878
N2724,-1.7435716,0.008149158,-0.8536119,-0.955317
N4369,-2.0892487,0.9733769,-1.1416094,-0.5015703
N40,-0.8090143,1.7110662,-0.6944996,-1.92826
N805,-0.56381685,1.4389608,-1.3693454,1.4739728
N4696,-0.5036233,1.3477129,-1.2782675,1.1920516
N4413,-0.19202635,-0.0885449,0.16039807,2.2908287
N2310,0.9761362,-0.05123516,0.50901836,-1.6682596
N4052,-0.22810912,-0.023213137,-0.135544,2.575398
N3857,1.0487515,-0.5469908,0.53650993,-1.5925789
N958,0.6453225,0.44345725,-1.2815818,-4.7815623
N1297,-1.2739756,1.3537905,-0.055472568,0.2660862
N2737,3.3248792,-0.4779615,1.4647133,2.329404
N4588,1.953013,-0.10716493,-0.26744723,-1.0357329
N1990,0.25725,-0.4433942,0.45744276,0.50230205
N4240,-1.324289,-0.21002951,-0.029962763,-0.4675759
N1332,1.063879,-0.973286,-0.08956599,0.41871485
N876,0.19837731,-0.25618824,0.35680345,-0.16415757
N2385,-1.4066129,0.32260755,-0.18193415,-0.2998968
N4390,-0.51822317,-0.113567986,-0.3897368,0.15981902
N3164,-0.47562513,-0.21881276,-0.34499288,0.6473437
N3108,-3.0897334,-0.23914355,0.87671685,-0.32668293
N1671,-0.5906188,-0.38074043,-0.3222902,-0.18590724
N4666,0.45234168,1.1802619,-0.95653874,0.44210422
N4527,-0.29829904,2.14332,3.1260097,1.5635871
N178,-0.5159824,2.1779065,3.0867586,1.9979856
N2511,0.10384294,0.18941748,-0.26494706,0.61072886
N702,-0.28336364,-0.15726185,0.76733017,-0.708481
N60,1.7564405,-0.43964493,-3.2589545,-1.3882596
N2166,0.21670827,0.5982355,-0.5066061,-0.4828402
N2473,0.38740206,1.1363783,3.4163241,0.67938685
N4738,1.9457097,0.46177843,0.0021361932,-2.080118
N4496,0.3484098,-0.6515641,0.3025474,0.6753851
N608,-0.85683984,0.49133727,0.2553908,1.0495678
N3435,0.9171916,0.36863393,0.049303934,1.220608
N1998,0.5256773,0.40810776,-0.19504085,0.7882981
N2601,1.1904079,-0.25609738,0.3019521,-1.0943389
N4789,-0.24029458,0.85409224,0.33944762,0.4637499
N4540,0.335479,-2.0719788,-3.749979,1.0643729
N4851,-1.651249,-1.4161469,-1.4434164,1.1883293
N3666,-1.7857128,-1.112268,-1.303428,1.3112116
N415,-1.8020734,-1.1043254,-1.3353255,1.167467
N1688,-1.0733597,-0.54561603,1.0027565,-0.31312737
N4400,1.3873668,-0.18970677,0.7363321,-1.5834794
N2295,-0.12131953,1.2878553,0.71542686,0.89503586
N4480,0.29303148,0.49678162,1.5367949,-0.0075278506
N4898,2.8291113,0.49523228,1.3448865,2.1922503
N4923,2.601288,-0.16799155,-0.29174164,-1.9061893
N2007,-0.03626491,0.47165042,-0.45058826,0.5293113
N3469,-0.06586866,0.3001318,-0.4762856,0.5991231
N3733,-0.13301668,0.33291638,-0.41902584,0.7569236
N4747,-0.40156576,1.0706131,0.51203424,0.47616804
N3358,-0.22226337,0.4850624,0.8562094,-0.5647247
N176,-0.67579067,0.41274393,-0.38505486,-0.26095122
N4949,-0.72579646,0.9544423,-0.12013021,0.20141675
N1794,3.8021562,0.46947834,1.4229718,2.6180909
N595,-0.23315865,0.3634132,0.38662937,-0.31982958
N4719,-0.11126921,0.8362778,0.29733506,-0.67961156
N4831,3.0136027,-2.2770228,-0.8647867,0.049842086
N333,-0.86806464,-0.16653132,-0.51325643,-0.52062166
N998,-1.3978012,-0.014623798,1.6247609,-0.23266798
N4251,-0.8055845,-0.37199163,-0.63402367,-0.5876666
N3242,-1.1935414,-0.58028346,-0.2947143,0.21862252
N4499,-0.22070307,0.585753,0.18484765,-0.15134852
N2535,-0.84611887,-0.49192545,-0.44477198,-0.4423008
N1206,-0.7600925,-0.4915745,-0.62542164,-0.5069104
N4616,1.1275868,-0.7131157,-0.34991845,-0.21994238
N1810,0.76132965,0.6863162,-0.698762,-3.7066078
N2682,-0.32618275,0.0141022485,0.38436976,-0.79173064
N738,-0.13629603,0.8202415,0.30353776,-0.85317796
N4852,0.39666244,0.96679837,0.07990392,0.34960952
N2065,0.49571496,0.9819302,0.032246888,0.26737544
N803,2.985544,-2.2720702,-0.7046905,-0.088269055
N260,-0.39472964,0.18736947,0.020266734,0.89746875
N2026,-1.4423695,-1.0788293,1.5557395,1.0296373
N3146,3.155649,-3.774312,-4.295131,1.3037312
N4332,3.1548698,-3.4480853,-4.384832,1.3324567
N328,3.466747,-4.010202,-4.7909646,1.5386039
N4449,3.464218,-3.8861177,-4.827598,1.5625384
N4668,3.4214876,-3.8656993,-4.849929,1.5793021
N4133,3.4329464,-4.0049877,-4.8029985,1.5954893
N410,3.3510416,-3.644852,-4.7235203,1.6160234
N1871,3.2913127,-3.582427,-4.646773,1.5190789
N839,-1.5427768,0.7497621,0.057163127,0.32021084
N1535,0.42159268,0.6804832,0.7098309,-1.1592189
N3049,0.25711477,0.3121784,-0.023748018,0.1863633
N1858,-0.39804503,1.0218471,0.6248026,0.36597034
N1902,-0.123589724,-0.6126329,-0.35035104,2.687161
N2665,-1.3025512,2.945482,-1.128309,-3.0849767
N159,0.24634549,0.14166343,-0.34259227,-0.1659257
N1775,0.18193212,-0.7442131,0.5766915,0.08135226
N3856,0.7706877,-0.37373278,-0.53024,1.4174461
N1116,2.8884645,0.21219489,-0.12588008,-2.0222638
N2853,3.3582096,-1.3131504,2.9426873,-1.4566348
N1708,-0.40717155,-0.06393032,-0.11632793,0.8915688
N1072,-2.4709055,5.6695423,0.9645589,-3.7957015
N1532,-0.3938956,-0.31881234,0.24908236,-0.4329837
N848,-0.014824312,0.7671626,0.4507441,-1.8217219
N3036,0.1688486,-0.54179806,1.5252681,0.3136178
N4620,1.828478,-0.099254675,-0.18035176,-1.7641692
N796,-0.0035864674,0.5998712,0.22618112,-0.35616764
N1289,-0.48329487,0.3082779,0.34745726,-0.39065465
N1647,0.4340988,-0.14134863,0.27697346,0.1909219
N2209,0.5863455,0.040707838,0.066288,-0.8614834
N148,0.8450726,-0.37313202,-0.88163686,1.4788533
N4268,-0.7341898,0.3106027,-0.3394339,0.22039865
N3550,-0.13940835,-0.4394964,0.356379,-0.72603434
N3431,-0.42069596,-0.6359844,1.0653335,1.5548178
N2684,-0.46091577,-0.60742575,0.94809943,1.2194809
N1399,-0.030710872,0.5744994,0.452222,0.39853776
N4793,1.4427009,-0.23871547,-3.3397617,-1.1124114
N205,1.5754608,0.25884184,-3.4817991,-1.1893502
N2662,1.1391768,-0.07830657,-2.246633,-1.2033
N2471,1.5727857,-0.38617265,-3.682412,-0.5045643
N349,1.5178506,-0.37148005,-3.7708979,-0.6067435
N875,0.62262917,-0.24625209,-1.2987294,-0.93529356
N4920,0.809655,0.9723076,0.6916923,0.050254386
N2598,0.04290779,-2.200576,-0.8171158,0.7951598
N2323,1.8683246,0.39582253,-3.6864522,-0.8865066
N4538,-2.433435,-0.40331897,0.7337185,-0.32696888
N4020,1.1057287,-0.17221946,0.24695775,-0.53901
N3940,-1.6582296,0.63107365,0.20008719,1.1217245
N3357,1.176851,-0.27888185,0.31056076,-0.6177063
N4970,0.37693015,0.27070272,0.15752476,0.33720806
N612,0.7752706,-0.1374219,0.253414,-0.42313913
N3942,3.1538773,-0.07015605,1.2395769,2.6124616
N583,-2.613758,1.5776125,-0.2608256,1.6801286
N927,3.582893,0.3146944,1.0863913,2.8795931
N3096,3.3088975,-0.013351385,1.2869782,1.9923027
N1179,1.0685155,-0.70952296,-0.47080177,0.42295387
N3261,-0.66488063,0.34152073,0.3260074,0.35340834
N2840,0.84621817,0.84872323,-1.940624,0.85374284
N1266,-0.64611095,0.4729334,0.06383797,-0.21588549
N2848,-0.23823819,1.0233036,-0.80104107,1.1924342
N1684,0.13596058,1.6403573,-0.877871,2.0236886
N289,-0.37758017,-2.0406735,-1.0149326,1.4650787
N4874,-0.052151717,1.7388779,-0.7476238,0.85226715
N3387,1.8814682,-0.123833366,-0.18664557,-1.8945469
N1381,2.2182615,-0.26733723,-0.35597333,-2.171098
N1604,-0.21622035,1.0799145,-0.40089646,0.7279191
N358,-1.1041538,0.6563293,0.5668596,-0.8429873
N2851,-0.6519335,1.2215317,4.8069286,3.2508926
N1539,-1.2228603,-0.7180801,-0.49673504,0.18646175
N389,0.4983185,-1.1855525,0.5399265,-0.17204936
N184,-0.3201578,-0.58399385,0.14318314,-0.5518451
N1483,-1.7951878,0.5776628,0.18876779,-0.45762593
N1976,-0.5366106,0.41948482,0.117169015,-0.51976717
N1561,-0.45682067,-0.012904506,-0.09814921,-0.27783605
